date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:16:00	96298/96298	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:05%20GMT	https://www.conet.de/DE/karriere	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere.html	(from )
00:16:01	228/228	---M-Z	200	added ('OK')	text/plain	date:Tue,%2028%20Jan%202020%2011:40:39%20GMT	https://www.conet.de/robots.txt		(from )
00:16:01	21483/21483	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Jun%202020%2010:48:44%20GMT	https://www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/preload.min.css?open&10_5_200623	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/preload.minaf80.css	(from https://www.conet.de/DE/karriere)
00:16:02	245343/245343	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Jun%202020%2010:48:44%20GMT	https://www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/bundle.min.css?open&10_5_200623	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/bundle.minaf80.css	(from https://www.conet.de/DE/karriere)
00:16:02	2802/2802	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Jun%202020%2010:48:44%20GMT	https://www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/font.min.css?open&10_5_200623	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/font.minaf80.css	(from https://www.conet.de/DE/karriere)
00:16:02	88192/88192	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2010%20Jun%202020%2010:48:44%20GMT	https://www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/jquery.min.js?open&10_5_200623	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/jquery.minaf80.js	(from https://www.conet.de/DE/karriere)
00:16:02	1865/1865	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2010%20Jun%202020%2010:48:44%20GMT	https://www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/preload.min.js?open&10_5_200623	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/preload.minaf80.js	(from https://www.conet.de/DE/karriere)
00:16:03	201133/201133	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2010%20Jun%202020%2010:48:44%20GMT	https://www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/bundle.min.js?open&10_5_200623	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/bundle.minaf80.js	(from https://www.conet.de/DE/karriere)
00:16:03	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2029%20Jun%202020%2022:16:03%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Meine%20Webseiten/MA-prototype1/www.googletagmanager.com/gtm.75445.delayed	(from https://www.conet.de/DE/karriere)
00:16:04	32387/32387	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:09%20GMT	https://www.conet.de/DE/conet/kontakt/kontaktformular	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/kontakt/kontaktformular.html	(from https://www.conet.de/DE/karriere)
00:16:04	32300/32300	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:09%20GMT	https://www.conet.de/DE/conet/newsletter	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/newsletter.html	(from https://www.conet.de/DE/karriere)
00:16:05	32996/32996	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:10%20GMT	https://www.conet.de/DE/CONET/Impressum	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/CONET/Impressum.html	(from https://www.conet.de/DE/karriere)
00:16:05	483/483	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:12%20GMT	https://www.conet.de/DE/group/conet.nsf	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/group/conet.html	(from https://www.conet.de/DE/karriere)
00:16:05	60118/60118	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:11%20GMT	https://www.conet.de/DE/conet	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet.html	(from https://www.conet.de/DE/karriere)
00:16:05	1214/1214	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202020%2010:48:18%20GMT	https://www.conet.de/C1257822003AD11B/RepositoryFile/css-karriere/$File/Icon-PDF.png	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/C1257822003AD11B/RepositoryFile/css-karriere/$File/Icon-PDF.png	(from https://www.conet.de/DE/karriere)
00:16:06	20/20	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2029%20Jun%202020%2022:16:13%20GMT	https://www.conet.de/DE/CONET/Kontakt	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/CONET/Kontakt	(from https://www.conet.de/DE/karriere)
00:16:06	106287/106287	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:11%20GMT	https://www.conet.de/DE/CONET/Datenschutz	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/CONET/Datenschutz.html	(from https://www.conet.de/DE/karriere)
00:16:07	32300/32300	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:12%20GMT	https://www.conet.de/DE/CONET/Newsletter	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/CONET/Newsletter-2.html	(from https://www.conet.de/DE/karriere)
00:16:07	96298/96298	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:12%20GMT	https://www.conet.de/DE/Karriere	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/Karriere-2.html	(from https://www.conet.de/DE/karriere)
00:16:07	58450/58450	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:12%20GMT	https://www.conet.de/DE/Karriere/CONET-ist-ausgezeichnet	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/Karriere/CONET-ist-ausgezeichnet.html	(from https://www.conet.de/DE/karriere)
00:16:08	39658/39658	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:13%20GMT	https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/top-consultant	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/conet-ist-ausgezeichnet/top-consultant.html	(from https://www.conet.de/DE/karriere)
00:16:08	57416/57416	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:13%20GMT	https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/top-job-top-arbeitgeber	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/conet-ist-ausgezeichnet/top-job-top-arbeitgeber.html	(from https://www.conet.de/DE/karriere)
00:16:08	33921/33921	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:13%20GMT	https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/systemhaus-des-jahres-2018	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/conet-ist-ausgezeichnet/systemhaus-des-jahres-2018.html	(from https://www.conet.de/DE/karriere)
00:16:09	33580/33580	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:14%20GMT	https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/nextstep	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/conet-ist-ausgezeichnet/nextstep.html	(from https://www.conet.de/DE/karriere)
00:16:09	30081/30081	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:14%20GMT	https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/zdi-netzwerk-mint	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/conet-ist-ausgezeichnet/zdi-netzwerk-mint.html	(from https://www.conet.de/DE/karriere)
00:16:09	38846/38846	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:15%20GMT	https://www.conet.de/DE/conet/presse/2018/conet-gruendungsmitglied-cyber-security-cluster-bonn	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/presse/2018/conet-gruendungsmitglied-cyber-security-cluster-bonn.html	(from https://www.conet.de/DE/karriere)
00:16:10	34808/34808	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:15%20GMT	https://www.conet.de/DE/conet/presse/2018/conet-unternehmen-nach-iso-9001-2015-rezertifiziert	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/presse/2018/conet-unternehmen-nach-iso-9001-2015-rezertifiziert.html	(from https://www.conet.de/DE/karriere)
00:16:10	67705/67705	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:15%20GMT	https://www.conet.de/DE/CONET/Sitemap	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/CONET/Sitemap.html	(from https://www.conet.de/DE/karriere)
00:16:10	20/20	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2029%20Jun%202020%2022:16:17%20GMT	https://www.conet.de/DE/CONET/Presse	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/CONET/Presse	(from https://www.conet.de/DE/karriere)
00:16:11	192/192	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Jun%202020%2009:55:10%20GMT	https://www.conet.de/C1257822003AD11B/RepositoryFile/cde_img/$FILE/arrow-right.png	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/C1257822003AD11B/RepositoryFile/cde_img/$FILE/arrow-right.png	(from https://www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/preload.min.css?open&10_5_200623)
00:16:11	32438/32438	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:16%20GMT	https://www.conet.de/DE/CONET/AGB	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/CONET/AGB.html	(from https://www.conet.de/DE/karriere)
00:16:11	191/191	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Jun%202020%2009:55:10%20GMT	https://www.conet.de/C1257822003AD11B/RepositoryFile/cde_img/$FILE/arrow-down.png	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/C1257822003AD11B/RepositoryFile/cde_img/$FILE/arrow-down.png	(from https://www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/preload.min.css?open&10_5_200623)
00:16:11	1109/1109	---M--	200	added ('OK')	image/gif	date:Wed,%2017%20Jun%202020%2009:55:10%20GMT	https://www.conet.de/C1257822003AD11B/RepositoryFile/cde_img/$FILE//box-arrow-right.gif	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/C1257822003AD11B/RepositoryFile/cde_img/$FILE/box-arrow-right.gif	(from https://www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/bundle.min.css?open&10_5_200623)
00:16:12	483/483	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:19%20GMT	https://www.conet.de/DE/popper.js	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/popper.html	(from https://www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/bundle.min.js?open&10_5_200623)
00:16:13	483/483	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:20%20GMT	https://www.conet.de/DE/typeahead.js	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/typeahead.html	(from https://www.conet.de/C1257822003AD11B/RepositoryStyle/CDE_Style_2020/$FILE/bundle.min.js?open&10_5_200623)
00:16:13	483/483	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:21%20GMT	https://www.conet.de/DE/conet/kontakt/group/conet.nsf	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/kontakt/group/conet.html	(from https://www.conet.de/DE/conet/kontakt/kontaktformular)
00:16:14	106287/106287	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:19%20GMT	https://www.conet.de/DE/conet/datenschutz	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/datenschutz-2.html	(from https://www.conet.de/DE/conet/kontakt/kontaktformular)
00:16:14	483/483	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:21%20GMT	https://www.conet.de/DE/conet/group/conet.nsf	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/group/conet.html	(from https://www.conet.de/DE/conet/newsletter)
00:16:14	310/310	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Jun%202020%2022:16:14%20GMT	http://www.conet.de/DE/CONET-Group/Kontakt/Ihr-Weg-zu-uns/Wegbeschreibungen/Hennef-Humperdinckstrasse	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/CONET-Group/Kontakt/Ihr-Weg-zu-uns/Wegbeschreibungen/Hennef-Humperdinckstrasse.25.delayed	(from https://www.conet.de/DE/conet/newsletter)
00:16:15	36967/36967	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:20%20GMT	https://www.conet.de/DE/CONET-Group/Kontakt/Ihr-Weg-zu-uns/Wegbeschreibungen/Hennef-Humperdinckstrasse	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/CONET-Group/Kontakt/Ihr-Weg-zu-uns/Wegbeschreibungen/Hennef-Humperdinckstrasse.html	(from https://www.conet.de/DE/conet/newsletter)
00:16:15	32996/32996	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:20%20GMT	https://www.conet.de/DE/conet/impressum	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/impressum-2.html	(from https://www.conet.de/DE/CONET/Impressum)
00:16:16	483/483	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:23%20GMT	https://www.conet.de/DE/CONET/group/conet.nsf	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/CONET/group/conet-2.html	(from https://www.conet.de/DE/CONET/Impressum)
00:16:16	44723/44723	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2015:07:48%20GMT	https://www.conet.de/C1257822003AF551/vwContentByKey/W2BGKEPD260CCHEDE/$FILE/website-check-2020-1.jpg	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/C1257822003AF551/vwContentByKey/W2BGKEPD260CCHEDE/$FILE/website-check-2020-1.jpg	(from https://www.conet.de/DE/CONET/Impressum)
00:16:16	47456/47456	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:22%20GMT	https://www.conet.de/DE/conet/kontakt/ihr-weg-zu-uns	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/kontakt/ihr-weg-zu-uns.html	(from https://www.conet.de/DE/conet)
00:16:17	63545/63545	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:22%20GMT	https://www.conet.de/DE/conet/veranstaltungen/aktuell	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/veranstaltungen/aktuell.html	(from https://www.conet.de/DE/conet)
00:16:17	33651/33651	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:22%20GMT	https://www.conet.de/DE/conet/presse/2020/coronavirus-wir-sind-wie-gewohnt-fuer-sie-da	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/presse/2020/coronavirus-wir-sind-wie-gewohnt-fuer-sie-da.html	(from https://www.conet.de/DE/conet)
00:16:17	36785/36785	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:23%20GMT	https://www.conet.de/DE/conet/veranstaltungen/webinare/e-mail-verschluesselung-totemomail	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/veranstaltungen/webinare/e-mail-verschluesselung-totemomail.html	(from https://www.conet.de/DE/conet)
00:16:21	36991/36991	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:26%20GMT	https://www.conet.de/DE/conet/veranstaltungen/webinare/sicherstellung-hoheitlicher-aufgaben-corona	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/veranstaltungen/webinare/sicherstellung-hoheitlicher-aufgaben-corona.html	(from https://www.conet.de/DE/conet)
00:16:21	31254/31254	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:26%20GMT	https://www.conet.de/DE/conet/veranstaltungen/2020/cyber-security-tech-summit-europe	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/veranstaltungen/2020/cyber-security-tech-summit-europe.html	(from https://www.conet.de/DE/conet)
00:16:22	36409/36409	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:27%20GMT	https://www.conet.de/DE/conet/veranstaltungen/webinare/microsoft-365-aufgabenmanagement	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/veranstaltungen/webinare/microsoft-365-aufgabenmanagement.html	(from https://www.conet.de/DE/conet)
00:16:22	20/20	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2029%20Jun%202020%2022:16:29%20GMT	https://www.conet.de/DE/conet/veranstaltungen	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/veranstaltungen	(from https://www.conet.de/DE/conet)
00:16:23	62717/62717	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:27%20GMT	https://www.conet.de/DE/conet/presse/aktuell	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/presse/aktuell.html	(from https://www.conet.de/DE/conet)
00:16:23	94494/94494	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:28%20GMT	https://www.conet.de/DE/karriere/arbeiten-bei-conet	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/arbeiten-bei-conet.html	(from https://www.conet.de/DE/conet)
00:16:24	58450/58450	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:29%20GMT	https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/conet-ist-ausgezeichnet-2.html	(from https://www.conet.de/DE/Karriere/CONET-ist-ausgezeichnet)
00:16:24	483/483	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:31%20GMT	https://www.conet.de/DE/Karriere/group/conet.nsf	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/Karriere/group/conet.html	(from https://www.conet.de/DE/Karriere/CONET-ist-ausgezeichnet)
00:16:24	34564/34564	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:29%20GMT	https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/netzwerk-erfolgsfaktor-familie	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/conet-ist-ausgezeichnet/netzwerk-erfolgsfaktor-familie.html	(from https://www.conet.de/DE/Karriere/CONET-ist-ausgezeichnet)
00:16:25	33237/33237	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:30%20GMT	https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/starker-partner-nrw	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/conet-ist-ausgezeichnet/starker-partner-nrw.html	(from https://www.conet.de/DE/Karriere/CONET-ist-ausgezeichnet)
00:16:25	33646/33646	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:30%20GMT	https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/zertifikat-top-ausbildung	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/conet-ist-ausgezeichnet/zertifikat-top-ausbildung.html	(from https://www.conet.de/DE/Karriere/CONET-ist-ausgezeichnet)
00:16:25	35189/35189	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:30%20GMT	https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/sap-diamant-award	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/conet-ist-ausgezeichnet/sap-diamant-award.html	(from https://www.conet.de/DE/Karriere/CONET-ist-ausgezeichnet)
00:16:26	31588/31588	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:31%20GMT	https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/website-check-rechtssichere-internetseite	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/conet-ist-ausgezeichnet/website-check-rechtssichere-internetseite.html	(from https://www.conet.de/DE/Karriere/CONET-ist-ausgezeichnet)
00:16:26	31715/31715	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:31%20GMT	https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/ausbildungszertifikat_1	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/conet-ist-ausgezeichnet/ausbildungszertifikat_1.html	(from https://www.conet.de/DE/Karriere/CONET-ist-ausgezeichnet)
00:16:26	33429/33429	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:31%20GMT	https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/ludwig	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/conet-ist-ausgezeichnet/ludwig.html	(from https://www.conet.de/DE/Karriere/CONET-ist-ausgezeichnet)
00:16:27	32659/32659	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:32%20GMT	https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/hennefer-schirmchen_1	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/conet-ist-ausgezeichnet/hennefer-schirmchen_1.html	(from https://www.conet.de/DE/Karriere/CONET-ist-ausgezeichnet)
00:16:27	33431/33431	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:32%20GMT	https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/innovativ-durch-forschung	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/conet-ist-ausgezeichnet/innovativ-durch-forschung.html	(from https://www.conet.de/DE/Karriere/CONET-ist-ausgezeichnet)
00:16:27	483/483	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:34%20GMT	https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/group/conet.nsf	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/karriere/conet-ist-ausgezeichnet/group/conet.html	(from https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/top-consultant)
00:16:29	37744/37744	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:33%20GMT	https://www.conet.de/DE/technologien/microsoft	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/technologien/microsoft.html	(from https://www.conet.de/DE/karriere/conet-ist-ausgezeichnet/top-job-top-arbeitgeber)
00:16:29	483/483	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:36%20GMT	https://www.conet.de/DE/conet/presse/2018/group/conet.nsf	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/presse/2018/group/conet.html	(from https://www.conet.de/DE/conet/presse/2018/conet-gruendungsmitglied-cyber-security-cluster-bonn)
00:16:30	115507/115507	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:35%20GMT	https://www.conet.de/DE/loesungen/consulting/cyber-security	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/loesungen/consulting/cyber-security.html	(from https://www.conet.de/DE/conet/presse/2018/conet-gruendungsmitglied-cyber-security-cluster-bonn)
00:16:31	67705/67705	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:35%20GMT	https://www.conet.de/DE/conet/sitemap	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/sitemap-2.html	(from https://www.conet.de/DE/CONET/Sitemap)
00:16:31	42242/42242	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:36%20GMT	https://www.conet.de/DE/conet/ueber-conet	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/ueber-conet.html	(from https://www.conet.de/DE/CONET/Sitemap)
00:16:31	39500/39500	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:36%20GMT	https://www.conet.de/DE/conet/ueber-conet/conet-life-selbstverstaendnis	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/ueber-conet/conet-life-selbstverstaendnis.html	(from https://www.conet.de/DE/CONET/Sitemap)
00:16:32	35532/35532	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:37%20GMT	https://www.conet.de/DE/conet/ueber-conet/gute-gruende-fuer-conet	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/ueber-conet/gute-gruende-fuer-conet.html	(from https://www.conet.de/DE/CONET/Sitemap)
00:16:32	45839/45839	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:37%20GMT	https://www.conet.de/DE/conet/unternehmen	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/unternehmen.html	(from https://www.conet.de/DE/CONET/Sitemap)
00:16:36	44655/44655	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:41%20GMT	https://www.conet.de/DE/conet/ueber-conet/corporate-governance	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/ueber-conet/corporate-governance.html	(from https://www.conet.de/DE/CONET/Sitemap)
00:16:36	55404/55404	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:41%20GMT	https://www.conet.de/DE/conet/ueber-conet/geschaeftsfuehrung	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/ueber-conet/geschaeftsfuehrung.html	(from https://www.conet.de/DE/CONET/Sitemap)
00:16:37	38247/38247	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:41%20GMT	https://www.conet.de/DE/conet/ueber-conet/corporate-social-responsibility	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/ueber-conet/corporate-social-responsibility.html	(from https://www.conet.de/DE/CONET/Sitemap)
00:16:37	34225/34225	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:42%20GMT	https://www.conet.de/DE/conet/ueber-conet/historie	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/ueber-conet/historie.html	(from https://www.conet.de/DE/CONET/Sitemap)
00:16:43	97003/97003	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202020%2022:16:48%20GMT	https://www.conet.de/DE/conet/partner/liste	C:/Meine%20Webseiten/MA-prototype1/www.conet.de/DE/conet/partner/liste.html	(from https://www.conet.de/DE/CONET/Sitemap)
